State,County,City,Street,Zipcode,Property_Type,Status,Price,Year_Built,Beds,Bath,Sqft,Lot Area,HOA Due,School_rating,WalkScore,Bike_Score,Garage_availability,Redfin_estimate
Ca,Contra-costa-county,Oakley,2537 talaria dr,94561,Single family residential,Back on market,649999.0,2014,3.0,2.5,2279.0,6228.0,114.0,6,6,35.0,Yes,655836.0
Ca,Contra-costa-county,Pleasant hill,66 kathryn dr,94523,Single family residential,Price change,998000.0,1952,3.0,1.0,1315.0,6650.0,0.0,8,83,76.0,Yes,1048496.0
Ca,Contra-costa-county,San ramon,3246 ensenada dr,94583,Single family residential,New,1395000.0,1976,4.0,2.5,1880.0,7000.0,0.0,9,26,67.0,Yes,1413765.0
Ca,Contra-costa-county,Rodeo,30 london ln,94572,Single family residential,New,1249000.0,2022,4.0,3.5,2996.0,4850.0,0.0,0,4,8.0,Yes,0.0
Ca,Contra-costa-county,Pittsburg,153 shannon,94565,Mobile/manufactured home,Active,159900.0,2022,2.0,1.0,720.0,8760.0,0.0,5,7,30.0,Yes,160645.0
Ca,Contra-costa-county,Pleasant hill,366 scarlet oak ct,94523,Single family residential,Active,999000.0,1981,3.0,2.0,1438.0,6299.0,158.0,8,53,59.0,Yes,1010186.0
Ca,Contra-costa-county,Richmond,2300 foothill ave,94804,Multi-family (2-4 unit),Active,825000.0,1956,4.0,2.0,2408.0,6098.0,0.0,2,69,53.0,No,822190.0
Ca,Contra-costa-county,Antioch,3620 freedom,94509,Single family residential,Active,698000.0,1989,4.0,3.0,2135.0,4769.0,0.0,3,26,54.0,Yes,0.0
Ca,Contra-costa-county,Oakley,43 sugarbush ct,94561,Single family residential,New,618900.0,2012,3.0,2.0,1490.0,5100.0,0.0,7,36,54.0,Yes,621156.0
Ca,Contra-costa-county,Pittsburg,203 heron dr,94565,Townhouse,New,575000.0,1991,3.0,2.5,1606.0,4747.0,272.0,4,75,50.0,Yes,575622.0
Ca,Contra-costa-county,Walnut creek,187 lancaster rd,94595,Single family residential,New,1199000.0,1938,3.0,2.0,1257.0,13503.6,0.0,9,3,38.0,Yes,0.0
Ca,Contra-costa-county,San ramon,2737 fountainhead dr,94583,Townhouse,Active,795000.0,1973,3.0,1.5,1276.0,880.0,395.0,9,22,11.0,Yes,798311.0
Ca,Contra-costa-county,Antioch,5101 portola ct,94531,Single family residential,Active,649000.0,1992,3.0,2.0,1720.0,6385.0,0.0,5,61,36.0,Yes,649769.0
Ca,Contra-costa-county,Antioch,3037 butternut st,94509,Single family residential,New,550000.0,1992,3.0,2.0,1335.0,5000.0,0.0,5,19,40.0,Yes,552509.0
Ca,Contra-costa-county,Lafayette,2625 olympic blvd,94595,Single family residential,Active,1349000.0,1949,4.0,2.0,2044.0,11325.6,0.0,9,36,24.0,Yes,1357076.0
Ca,Contra-costa-county,Bay point,401 marina rd,94565,Single family residential,Active,479000.0,1953,3.0,1.0,955.0,5750.0,0.0,3,19,37.0,No,486129.0
Ca,Contra-costa-county,Antioch,3112 elizabeth ln,94509,Single family residential,New,499950.0,1954,3.0,1.0,961.0,5000.0,0.0,3,47,32.0,Yes,506417.0
Ca,Contra-costa-county,Moraga,36 greenfield dr,94556,Single family residential,Active,1795000.0,1970,4.0,2.0,2474.0,14810.400000000001,0.0,9,15,31.0,Yes,1857110.0
Ca,Contra-costa-county,Danville,575 sycamore cir,94526,Townhouse,Active,750000.0,1973,2.0,1.5,1148.0,912.0,495.0,9,60,69.0,Yes,757140.0
Ca,Contra-costa-county,Concord,963 alla ave,94518,Single family residential,Price change,659000.0,1958,3.0,2.0,1247.0,6111.0,0.0,4,44,45.0,Yes,670676.0
Ca,Contra-costa-county,Oakley,4076 mellowood dr,94561,Single family residential,New,609000.0,1985,4.0,3.0,1940.0,9919.0,0.0,6,31,59.0,Yes,607846.0
Ca,Contra-costa-county,El cerrito,1641 arlington blvd,94530-2004,Single family residential,Active,2150000.0,2019,4.0,3.5,3528.0,8904.0,0.0,7,24,0.0,Yes,2267197.0
Ca,Contra-costa-county,Hercules,698 turquoise dr,94547,Single family residential,Active,939000.0,1990,4.0,2.5,2615.0,6424.0,0.0,7,11,3.0,Yes,0.0
Ca,Contra-costa-county,Antioch,5012 perry way,94531,Single family residential,Active,650000.0,1992,4.0,2.5,1730.0,5000.0,0.0,5,52,63.0,Yes,652682.0
Ca,Contra-costa-county,San ramon,6104 hedgecrest cir,94582,Single family residential,New,1975000.0,1998,4.0,2.5,2449.0,5255.0,40.0,8,33,26.0,Yes,1998272.0
Ca,Contra-costa-county,Concord,5213 olive dr,94521,Single family residential,New,949000.0,1948,4.0,2.0,2010.0,15681.599999999999,0.0,6,15,37.0,Yes,956403.0
Ca,Contra-costa-county,Richmond,2807 wendell ave,94804,Single family residential,Active,530000.0,1923,2.0,1.0,798.0,4360.0,0.0,3,67,55.0,Yes,538624.0
Ca,Contra-costa-county,Antioch,2400 starlight ln #164,94509,Condo,Price change,319950.0,1981,2.0,2.0,944.0,4360.0,440.0,3,59,57.0,No,344126.0
Ca,Contra-costa-county,Oakley,454 sonnet ct,94561,Single family residential,Price change,680888.0,2014,3.0,2.0,2437.0,8588.0,0.0,6,9,35.0,Yes,714121.0
Ca,Contra-costa-county,Concord,5508 colorado dr,94521,Single family residential,New,795000.0,1959,3.0,2.0,1547.0,7000.0,0.0,8,73,44.0,Yes,819925.0
Ca,Contra-costa-county,Clayton,151 regency dr,94517,Single family residential,New,1225000.0,1976,3.0,2.5,1927.0,8856.0,0.0,9,10,1.0,Yes,1247421.0
Ca,Contra-costa-county,Oakley,61 fuschia ct,94561,Single family residential,Active,781230.0,2022,4.0,3.0,2775.0,8410.0,0.0,0,41,54.0,Yes,0.0
Ca,Contra-costa-county,Danville,145 burgess ct,94526,Single family residential,Active,2338000.0,1967,6.0,4.0,3136.0,10000.0,93.0,9,15,34.0,Yes,0.0
Ca,Contra-costa-county,Walnut creek,1879 olmo way,94598,Townhouse,New,699800.0,1973,2.0,2.5,1308.0,1044.0,430.0,9,63,83.0,Yes,711123.0
Ca,Contra-costa-county,Discovery bay,4105 windward ct,94505,Single family residential,Active,1399000.0,1992,3.0,2.0,2615.0,9600.0,0.0,7,5,27.0,Yes,1403734.0
Ca,Contra-costa-county,San ramon,1351 canyon side ave,94582,Townhouse,New,1500000.0,1986,3.0,3.0,2404.0,3879.0,533.0,9,4,16.0,Yes,1504529.0
Ca,Contra-costa-county,Concord,2890 treat blvd #28,94518,Condo,Active,460000.0,1974,2.0,1.0,917.0,3879.0,518.0,7,65,77.0,Yes,460143.0
Ca,Contra-costa-county,Walnut creek,1035 northoak dr,94598,Townhouse,Price change,848800.0,1976,2.0,2.0,1217.0,1500.0,456.0,9,59,76.0,Yes,0.0
Ca,Contra-costa-county,Pleasant hill,122 southwind dr,94523,Townhouse,Price change,699950.0,1985,2.0,2.0,1324.0,1290.0,430.0,9,8,16.0,Yes,747644.0
Ca,Contra-costa-county,Moraga,2135 ascot dr #23,94556,Condo,Active,765000.0,1969,2.0,2.5,1529.0,1290.0,505.0,9,45,57.0,No,766547.0
Ca,Contra-costa-county,Martinez,117 burgundy ct,94553,Single family residential,New,1085000.0,1999,4.0,2.5,2726.0,6800.0,0.0,8,45,35.0,Yes,1105168.0
Ca,Contra-costa-county,Lafayette,1038 leland dr,94549,Single family residential,New,1325000.0,1962,3.0,2.0,1240.0,13503.6,0.0,9,23,16.0,Yes,1341730.0
Ca,Contra-costa-county,Antioch,2408 lemontree ct #4,94509,Condo,Active,212500.0,1969,2.0,1.0,925.0,13503.6,480.0,3,39,48.0,Yes,214136.0
Ca,Contra-costa-county,Richmond,788 amador st,94805,Single family residential,New,699900.0,1943,3.0,1.5,1319.0,6000.0,0.0,5,62,59.0,Yes,702205.0
Ca,Contra-costa-county,Brentwood,1738 veneto ln,94513,Single family residential,New,1050000.0,2016,2.0,2.5,2054.0,6989.0,366.0,9,7,19.0,Yes,1050125.0
Ca,Contra-costa-county,Concord,5327 grasswood cir,94521,Single family residential,New,749500.0,1995,2.0,2.0,988.0,5600.0,0.0,8,14,3.0,Yes,759880.0
Ca,Contra-costa-county,Discovery bay,227 tidewater way,94505,Single family residential,Price change,734900.0,2020,3.0,2.5,2106.0,6183.0,175.0,7,4,33.0,Yes,747859.0
Ca,Contra-costa-county,Oakley,1274 fetzer ln,94561,Single family residential,New,629900.0,1998,3.0,2.0,1782.0,7200.0,0.0,6,36,66.0,Yes,636771.0
Ca,Contra-costa-county,Bay point,172 shore rd,94565,Single family residential,New,469000.0,1952,5.0,2.0,1100.0,5200.0,0.0,3,49,41.0,Yes,471367.0
Ca,Contra-costa-county,Richmond,339 42nd st,94805,Single family residential,New,599000.0,1918,2.0,1.0,1083.0,3800.0,0.0,2,82,85.0,Yes,649640.0
Ca,Contra-costa-county,Antioch,2926 cherry st,94509-5208,Single family residential,Active,499900.0,1973,3.0,2.0,1172.0,3120.0,0.0,3,58,60.0,Yes,499833.0
Ca,Contra-costa-county,Clayton,35 eastbrook ct,94517-1019,Single family residential,Active,905000.0,1964,4.0,2.0,1720.0,11325.6,0.0,8,42,42.0,Yes,908246.0
Ca,Contra-costa-county,San ramon,3053 blackberry ave,94582,Condo,Active,1199000.0,2017,3.0,3.0,1839.0,981.0,226.0,8,15,19.0,Yes,1198390.0
Ca,Contra-costa-county,Antioch,132 rainier ln,94509,Townhouse,New,474999.0,1972,4.0,1.5,1342.0,1034.0,295.0,3,58,66.0,Yes,475261.0
Ca,Contra-costa-county,Antioch,5127 domengine way,94531,Single family residential,New,999999.0,2000,5.0,3.0,3383.0,13068.0,0.0,5,10,1.0,Yes,1013863.0
Ca,Contra-costa-county,Antioch,1629 mount silliman way,94531,Single family residential,Active,599900.0,1993,3.0,2.5,1710.0,4880.0,0.0,5,34,33.0,Yes,604328.0
Ca,Contra-costa-county,Antioch,44 bryan ave,94509,Single family residential,Active,499000.0,1953,3.0,2.0,1022.0,5702.0,0.0,3,67,50.0,Yes,0.0
Ca,Contra-costa-county,Concord,4483 deerberry ct,94521,Single family residential,Active,1075000.0,1977,4.0,2.5,1991.0,5520.0,107.0,9,8,31.0,Yes,1080220.0
Ca,Contra-costa-county,Martinez,620 skyline dr,94553,Single family residential,Active,1429000.0,1972,4.0,2.5,1973.0,10680.0,0.0,9,9,15.0,Yes,1466617.0
Ca,Contra-costa-county,Walnut creek,1881 shuey ave,94596,Multi-family (2-4 unit),Active,1800000.0,1925,7.0,4.0,3727.0,12196.800000000001,0.0,9,90,73.0,Yes,1789696.0
Ca,Contra-costa-county,San pablo,1951 espanola dr,94806,Single family residential,New,639000.0,1959,3.0,2.0,1264.0,7800.0,0.0,4,35,17.0,Yes,660748.0
Ca,Contra-costa-county,Pleasant hill,352 scarlet oak ct,94523-1243,Single family residential,Active,995000.0,1988,4.0,2.5,1718.0,5000.0,27.0,8,52,56.0,Yes,1015597.0
Ca,Contra-costa-county,Richmond,3813 jenkins way,94806,Single family residential,New,509950.0,1951,3.0,2.0,1258.0,5000.0,0.0,5,23,55.0,No,515559.0
Ca,Contra-costa-county,Walnut creek,2637 smith ranch rd,94598,Single family home,Active,2005000.0,2022,4.0,3.5,3202.0,7574.0,0.0,0,41,71.0,Yes,0.0
Ca,Contra-costa-county,Walnut creek,1958 amesbury ct,94596,Single family residential,New,1780000.0,1990,4.0,2.5,2284.0,9945.0,100.0,9,8,7.0,Yes,1815972.0
Ca,Contra-costa-county,Martinez,101 morning glory ln,94553,Single family residential,Active,1050000.0,2001,5.0,3.0,2421.0,4400.0,109.0,8,48,45.0,Yes,1052393.0
Ca,Contra-costa-county,Rodeo,1044 viewpoint blvd,94572,Single family residential,New,750000.0,1976,4.0,2.5,1673.0,6634.0,40.0,6,15,15.0,Yes,750876.0
Ca,Contra-costa-county,Walnut creek,5 liberty ln,94597,Single family residential,New,1500000.0,1976,4.0,2.0,1973.0,9675.0,0.0,8,37,15.0,Yes,1507577.0
Ca,Contra-costa-county,Discovery bay,2406 yosemite way,94505,Single family home,Active,899999.0,2002,5.0,4.5,3329.0,7400.0,205.0,7,3,40.0,Yes,907965.0
Ca,Contra-costa-county,San ramon,2503 paddock dr,94583,Single family residential,New,1725000.0,1981,4.0,3.0,2282.0,7800.0,40.0,9,7,4.0,Yes,1753329.0
Ca,Contra-costa-county,Hercules,112 crabapple ct,94547,Single family residential,New,879950.0,2004,3.0,2.5,1820.0,3302.0,122.0,7,38,33.0,Yes,890845.0
Ca,Contra-costa-county,Concord,1505 kirker pass rd #138,94521,Condo,New,299888.0,1985,1.0,1.0,647.0,3302.0,377.0,6,82,56.0,Yes,301146.0
Ca,Contra-costa-county,San ramon,406 s overlook,94582,Condo,New,749950.0,1988,2.0,2.0,1079.0,3302.0,517.0,9,32,25.0,Yes,750815.0
Ca,Contra-costa-county,Pittsburg,16 petar ln,94565,Single family residential,Price change,629000.0,1976,4.0,2.0,1515.0,6400.0,0.0,5,21,41.0,Yes,653059.0
Ca,Contra-costa-county,Brentwood,931 suntan ln,94513,Single family residential,New,765000.0,2004,2.0,2.5,2384.0,7848.0,155.0,9,10,45.0,Yes,786411.0
Ca,Contra-costa-county,Concord,4219 cowell rd,94518,Single family residential,Active,809950.0,1956,3.0,2.0,1758.0,7200.0,0.0,6,52,37.0,Yes,828502.0
Ca,Contra-costa-county,Concord,1033 bermuda dr,94518,Single family residential,Active,1130000.0,1963,4.0,2.0,2139.0,7500.0,0.0,5,46,68.0,Yes,1148869.0
Ca,Contra-costa-county,Oakley,5062 sandmound blvd,94561,Single family residential,Active,668000.0,1953,2.0,1.0,1011.0,8235.0,0.0,6,1,35.0,No,673800.0
Ca,Contra-costa-county,Richmond,3200 rheem ave,94804,Single family residential,Active,449000.0,1943,3.0,1.0,1950.0,4051.0,0.0,3,76,56.0,Yes,460988.0
Ca,Contra-costa-county,Concord,1264 chelsea way,94521,Single family residential,Active,799000.0,1971,3.0,2.0,1357.0,8000.0,0.0,5,33,39.0,Yes,805141.0
Ca,Contra-costa-county,Richmond,619 38th st,94805,Single family residential,Active,599000.0,1943,2.0,1.0,876.0,3800.0,0.0,3,79,70.0,Yes,640998.0
Ca,Contra-costa-county,Danville,43 pulido ct,94526,Single family residential,New,1729000.0,1973,4.0,3.0,2835.0,11325.6,0.0,9,5,6.0,Yes,1720176.0
Ca,Contra-costa-county,Richmond,960 7th st,94801,Single family residential,Active,480000.0,1924,2.0,1.0,1022.0,2823.0,0.0,3,59,60.0,Yes,480240.0
Ca,Contra-costa-county,Martinez,368 eastgate ln #368,94553,Condo,Active,529000.0,1985,2.0,1.5,1085.0,518.0,504.0,8,50,38.0,No,0.0
Ca,Contra-costa-county,Martinez,2254 hidden lakes ct,94553,Single family residential,New,899000.0,1976,3.0,2.5,1901.0,5900.0,0.0,8,26,58.0,Yes,0.0
Ca,Contra-costa-county,Concord,2268 pepper dr,94520,Single family residential,New,572500.0,1947,3.0,1.0,1171.0,6435.0,0.0,3,57,53.0,Yes,597133.0
Ca,Contra-costa-county,Antioch,1521 d st,94509,Single family residential,New,519900.0,1956,3.0,2.0,1247.0,9120.0,0.0,3,81,71.0,Yes,535009.0
Ca,Contra-costa-county,Richmond,800 sonoma st,94805,Single family residential,Active,1050000.0,1961,5.0,3.0,2815.0,6000.0,0.0,5,44,32.0,Yes,1132021.0
Ca,Contra-costa-county,Walnut creek,203 ludell dr,94597,Single family residential,Active,1139000.0,1962,3.0,2.0,1700.0,10890.0,0.0,5,63,72.0,Yes,1139522.0
Ca,Contra-costa-county,Walnut creek,3183 wayside plz #307,94597,Condo,New,500000.0,1985,2.0,2.0,968.0,10890.0,525.0,5,61,72.0,Yes,499622.0
Ca,Contra-costa-county,El sobrante,24 valley view ct,94803,Single family home,Active,1032000.0,1972,3.0,3.0,2481.0,13068.0,0.0,4,29,16.0,Yes,1025053.0
Ca,Contra-costa-county,Pleasant hill,1724 mary dr,94523,Single family residential,Active,1275000.0,1951,4.0,3.0,2321.0,8800.0,0.0,8,41,71.0,Yes,1285204.0
Ca,Contra-costa-county,Concord,2201 grovenor ln,94520,Single family residential,Active,949000.0,1960,5.0,3.5,2067.0,6000.0,0.0,3,35,41.0,Yes,970397.0
Ca,Contra-costa-county,Antioch,1909 strasbourg ln,94509,Mobile/manufactured home,New,222500.0,1960,2.0,2.0,1232.0,6000.0,0.0,3,18,47.0,Yes,221298.0
Ca,Contra-costa-county,Antioch,4867 cushendall way,94531,Single family residential,Active,855000.0,2010,4.0,3.0,2152.0,6800.0,0.0,9,55,34.0,Yes,861084.0
Ca,Contra-costa-county,Antioch,4512 deer ridge way,94531,Single family home,Active,649888.0,1989,5.0,3.0,1929.0,5290.0,0.0,5,20,28.0,Yes,654722.0
Ca,Contra-costa-county,Crockett,530 alhambra st,94525,Single family residential,New,795000.0,1900,5.0,3.0,2268.0,5000.0,0.0,6,43,17.0,No,818231.0
Ca,Contra-costa-county,San ramon,3021 oakham dr,94583,Single family residential,New,1499000.0,1976,4.0,3.0,2750.0,10400.0,0.0,9,23,60.0,Yes,1503231.0
Ca,Contra-costa-county,Antioch,2808 wildflower dr,94531,Single family residential,Active,649900.0,1987,4.0,2.5,1831.0,8880.0,61.0,5,51,42.0,Yes,654232.0
Ca,Contra-costa-county,Richmond,5520 sutter ave,94804,Single family residential,Active,695000.0,1941,2.0,1.0,861.0,5000.0,0.0,5,75,69.0,Yes,0.0
Ca,Contra-costa-county,Hercules,100 camden ln,94547,Single family residential,New,928000.0,2001,5.0,4.5,2811.0,4866.0,101.0,7,32,61.0,Yes,931253.0
Ca,Contra-costa-county,Brentwood,451 effie ct,94513,Single family residential,New,858000.0,2010,5.0,3.0,2458.0,7150.0,0.0,7,49,54.0,Yes,864283.0
Ca,Contra-costa-county,San ramon,9074 craydon cir,94583,Townhouse,Back on market,375000.0,1963,1.0,1.0,612.0,850.0,411.0,9,18,45.0,Yes,387146.0
Ca,Contra-costa-county,Discovery bay,6152 seneca cir,94505,Single family residential,Coming soon,749000.0,2005,4.0,3.5,3425.0,8265.0,175.0,7,2,35.0,Yes,0.0
Ca,Contra-costa-county,Antioch,3001 hickorynut st,94509,Single family residential,Active,659540.0,2022,4.0,2.5,1631.0,5288.0,299.0,5,17,38.0,Yes,661698.0
Ca,Contra-costa-county,Pleasant hill,820 golf club cir,94523,Single family residential,Active,999000.0,1953,5.0,3.0,1906.0,4032.0,0.0,9,14,42.0,No,997401.0
Ca,Contra-costa-county,Brentwood,580 ash st,94513,Single family residential,Active,770000.0,2001,4.0,2.5,1966.0,4000.0,0.0,7,54,56.0,Yes,778749.0
Ca,Contra-costa-county,Martinez,2005 fries ct,94553,Single family residential,Price change,919000.0,1992,4.0,3.0,2187.0,6100.0,0.0,8,19,28.0,Yes,944674.0
Ca,Contra-costa-county,Antioch,5629 leitrim way,94531,Single family residential,New,798800.0,2005,5.0,3.0,2380.0,6131.0,0.0,9,34,48.0,Yes,801674.0
Ca,Contra-costa-county,Richmond,1521 24th st,94806,Single family residential,Active,624990.0,1957,3.0,1.0,1105.0,3920.0,0.0,3,83,53.0,Yes,643473.0
Ca,Contra-costa-county,Martinez,350 lakehurst dr,94553,Single family residential,Active,795000.0,1983,3.0,2.5,1382.0,2904.0,0.0,8,20,37.0,Yes,813347.0
Ca,Contra-costa-county,San ramon,2851 via cordoba,94583,Single family residential,Active,1895000.0,1976,4.0,3.0,2518.0,14374.800000000001,39.0,9,5,2.0,Yes,1896668.0
Ca,Contra-costa-county,Discovery bay,1836 dolphin ct,94505,Single family residential,Active,998800.0,1986,3.0,3.0,1807.0,7686.0,0.0,7,33,34.0,Yes,1004658.0
Ca,Contra-costa-county,Antioch,3136 hemlock st,94509,Single family home,Active,549888.0,1977,3.0,2.0,1256.0,3120.0,0.0,3,36,59.0,Yes,560145.0
Ca,Contra-costa-county,Oakley,77 ottawa,94561,Mobile/manufactured home,Active,118000.0,1977,2.0,1.0,800.0,3120.0,0.0,5,67,46.0,Yes,117908.0
Ca,Contra-costa-county,Dublin,8896 bellina cmns,94568,Condo,Active,898888.0,2006,3.0,2.5,1596.0,3120.0,260.0,9,67,64.0,Yes,903835.0
Ca,Contra-costa-county,Martinez,141 ladybug ln,94553,Single family residential,Active,795000.0,2015,3.0,2.5,1516.0,2718.0,118.0,7,21,14.0,Yes,804007.0
Ca,Contra-costa-county,Danville,177 elworthy ranch dr,94526,Single family residential,New,1299999.0,2014,3.0,2.5,1804.0,2902.0,200.0,9,15,16.0,Yes,1363385.0
Ca,Contra-costa-county,Antioch,4587 donegal way,94531,Single family residential,Active,799950.0,2014,5.0,3.0,2764.0,8280.0,0.0,5,22,34.0,Yes,806231.0
Ca,Contra-costa-county,Antioch,2405 shadow ln #87,94509,Condo,New,289000.0,1979,2.0,2.0,944.0,8280.0,440.0,3,53,56.0,Yes,289735.0
Ca,Contra-costa-county,Concord,1872 queens rd,94519,Single family residential,New,799000.0,1960,4.0,3.0,1549.0,7080.0,0.0,6,50,75.0,Yes,800243.0
Ca,Contra-costa-county,Concord,2161 northwood cir unit e,94520,Townhouse,New,425000.0,1979,2.0,1.5,1000.0,7080.0,442.0,3,52,49.0,Yes,424334.0
Ca,Contra-costa-county,El cerrito,975 leneve pl,94530-2749,Single family residential,New,1298000.0,1959,4.0,2.0,2132.0,7575.0,0.0,7,11,13.0,Yes,1561074.0
Ca,Contra-costa-county,Concord,2150 northwood cir unit b,94520,Condo,Active,429000.0,1979,2.0,1.5,1000.0,7575.0,442.0,3,37,46.0,No,429497.0
Ca,Contra-costa-county,Antioch,1294 mokelumne dr,94531,Single family residential,Active,795000.0,1998,5.0,3.0,3057.0,8200.0,0.0,5,2,1.0,Yes,799454.0
Ca,Contra-costa-county,Bay point,124 maureen cir #124,94565,Mobile/manufactured home,New,150000.0,1998,2.0,2.0,1344.0,8200.0,0.0,5,14,51.0,Yes,150102.0
Ca,Contra-costa-county,Martinez,202 miller ave,94553,Single family residential,Active,585000.0,1916,2.0,2.0,826.0,2000.0,0.0,7,56,37.0,Yes,586134.0
Ca,Contra-costa-county,Richmond,43 collins ct,94801,Condo,New,225000.0,1942,2.0,1.0,781.0,2000.0,425.0,4,60,74.0,Yes,225554.0
Ca,Contra-costa-county,Walnut creek,2623 smith ranch rd,94598,Single family home,Active,1675000.0,2022,4.0,2.5,2544.0,8020.0,0.0,0,41,71.0,Yes,0.0
Ca,Contra-costa-county,Richmond,322 s 37th st,94804,Single family residential,Active,585000.0,1943,2.0,1.0,720.0,7500.0,0.0,4,68,71.0,Yes,586207.0
Ca,Contra-costa-county,Walnut creek,40 iris ln,94595,Single family residential,New,1859000.0,1952,4.0,4.0,2092.0,10200.0,0.0,9,48,44.0,Yes,1863406.0
Ca,Contra-costa-county,Richmond,2417 groveview,94806,Townhouse,Active,575000.0,1986,2.0,2.5,1319.0,662.0,470.0,4,30,23.0,Yes,592896.0
Ca,Contra-costa-county,Richmond,3449 stewarton dr,94803,Single family residential,New,899000.0,1962,4.0,3.0,1980.0,8750.0,0.0,4,45,20.0,Yes,899115.0
Ca,Contra-costa-county,El cerrito,2218 humboldt,94530,Single family residential,Active,849000.0,1952,2.0,1.0,878.0,2500.0,0.0,5,82,67.0,Yes,855889.0
Ca,Contra-costa-county,Richmond,2722 carlson blvd,94804,Single family residential,Active,799000.0,1953,2.0,1.0,874.0,2500.0,0.0,5,91,90.0,Yes,857567.0
Ca,Contra-costa-county,Richmond,6044 bernhard ave,94805,Single family residential,Active,750000.0,1936,2.0,2.0,1082.0,4750.0,0.0,5,30,23.0,Yes,758405.0
Ca,Contra-costa-county,Pittsburg,8 del rio,94565,Mobile/manufactured home,Active,269999.0,1936,3.0,2.0,1430.0,4750.0,0.0,5,11,31.0,Yes,268396.0
Ca,Contra-costa-county,Pacheco,344 via peralta #41,94553-5271,Mobile/manufactured home,New,325000.0,1936,3.0,2.0,1576.0,4750.0,0.0,8,5,36.0,Yes,323871.0
Ca,Contra-costa-county,Antioch,4508 muledeer ct,94509,Single family residential,Active,689000.0,1995,4.0,2.5,2279.0,6640.0,0.0,5,29,61.0,Yes,688813.0
Ca,Contra-costa-county,Martinez,1150 santa fe ave,94553,Single family residential,New,649950.0,1924,2.0,2.0,1225.0,7620.0,0.0,7,46,36.0,Yes,657724.0
Ca,Contra-costa-county,Antioch,5069 tehachapi way,94531,Single family residential,New,649888.0,1994,3.0,2.0,1594.0,5428.0,0.0,5,39,22.0,Yes,657697.0
Ca,Contra-costa-county,Richmond,1649 aqua vista rd,94805,Single family residential,New,895000.0,1950,3.0,2.5,1708.0,7500.0,0.0,5,39,17.0,Yes,1000026.0
Ca,Contra-costa-county,Oakley,188 lavender way,94561,Single family residential,New,789888.0,2012,5.0,3.0,2579.0,5352.0,0.0,7,31,57.0,Yes,792805.0
Ca,Contra-costa-county,Richmond,2163 la mirada dr,94803,Single family residential,Price change,815000.0,1959,3.0,2.5,1832.0,5500.0,0.0,4,11,9.0,Yes,919803.0
Ca,Contra-costa-county,Brentwood,327 upton pyne dr,94513,Single family residential,New,689000.0,1999,2.0,2.5,1905.0,6359.0,115.0,9,12,37.0,Yes,698843.0
Ca,Contra-costa-county,Oakley,721 almond dr,94561,Single family residential,Price change,645000.0,1982,4.0,2.5,1872.0,6565.0,0.0,6,35,54.0,Yes,647356.0
Ca,Contra-costa-county,Richmond,4980 rocky rd,94803,Single family residential,New,1075000.0,1983,4.0,2.5,2795.0,9180.0,0.0,4,6,5.0,Yes,1108569.0
Ca,Contra-costa-county,Walnut creek,2712 oak rd #59,94597,Condo,New,550000.0,1972,3.0,2.0,1181.0,9180.0,519.0,9,64,76.0,Yes,549262.0
Ca,Contra-costa-county,Danville,4121 fox creek ct,94506,Single family residential,New,2680000.0,1988,4.0,3.5,3500.0,8600.0,189.0,9,0,0.0,Yes,2676895.0
Ca,Contra-costa-county,Concord,4048 lillian dr,94521,Single family residential,New,899000.0,1951,4.0,3.0,1729.0,14374.800000000001,0.0,6,42,49.0,Yes,897583.0
Ca,Contra-costa-county,Pinole,1713 dalessi dr,94564-222,Condo,Active,435000.0,1981,2.0,2.5,1254.0,14374.800000000001,500.0,4,55,38.0,Yes,432773.0
Ca,Contra-costa-county,Brentwood,1881 ogden pl,94513,Single family residential,New,680000.0,2001,2.0,2.0,1845.0,6300.0,145.0,9,8,38.0,Yes,683723.0
Ca,Contra-costa-county,Hercules,290 carson st,94547,Single family residential,New,849000.0,1989,3.0,2.0,1727.0,8000.0,89.0,7,12,5.0,Yes,900011.0
Ca,Contra-costa-county,Concord,2827 monument blvd #51,94520,Condo,Active,299000.0,1985,1.0,1.0,611.0,8000.0,349.0,4,58,70.0,Yes,299911.0
Ca,Contra-costa-county,Danville,10 ross ct,94526,Single family residential,Back on market,2998000.0,2006,6.0,4.5,3660.0,13503.6,95.0,9,7,49.0,Yes,3006183.0
Ca,Contra-costa-county,Pinole,2930 wright ave,94564,Single family residential,Active,899900.0,1967,4.0,2.0,1998.0,7650.0,0.0,5,8,3.0,Yes,901704.0
Ca,Contra-costa-county,Martinez,1612 ashwood dr,94553,Townhouse,New,475000.0,1975,3.0,2.5,1338.0,1128.0,455.0,8,15,35.0,Yes,480362.0
Ca,Contra-costa-county,El cerrito,5401 macdonald ave,94530,Single family residential,New,1229000.0,1945,3.0,2.0,1139.0,5600.0,0.0,5,75,55.0,Yes,1298529.0
Ca,Contra-costa-county,Antioch,4794 hawkins st,94531,Single family residential,Active,739000.0,2015,5.0,4.0,2661.0,6708.0,0.0,5,17,20.0,Yes,750179.0
Ca,Contra-costa-county,Richmond,2619 mcbryde,94806,Single family residential,New,489000.0,1952,2.0,1.0,870.0,2500.0,0.0,3,71,56.0,Yes,500780.0
Ca,Contra-costa-county,Richmond,17 s 45th st,94804,Single family residential,New,799000.0,1972,3.0,2.0,1204.0,6200.0,0.0,2,66,78.0,Yes,797129.0
